icpsr	congress	dem	majority	female	afam	latino	votepct	dwnom1	meddist	chair	subchr	seniority	state_leg	south	s_bills	s_aic	s_abc	s_pass	all_bills	all_aic	all_abc	all_pass
15051	98	0	0	0	0	0	37	.41800001	.54400003	0	0	1	0	0	3	1	0	0	3	1	0	0
15051	99	0	0	0	0	0	74	.41999999	.523	0	0	2	0	0	4	1	0	0	4	1	0	0
15051	100	0	0	0	0	0	73	.42199999	.54799998	0	0	3	0	0	1	0	0	0	3	2	1	1
15051	101	0	0	0	0	0	72	.42399999	.55549997	0	0	4	0	0	7	1	1	1	7	1	1	1
15051	102	0	0	0	0	0	68	.426	.57700002	0	0	5	0	0	10	1	0	0	11	2	1	1
15051	103	0	0	0	0	0	61	.42699999	.58499998	0	0	6	0	0	1	0	0	0	1	0	0	0
15051	104	0	1	0	0	0	73	.42899999	.24599999	0	1	7	0	0	4	0	0	0	7	2	3	3
15051	105	0	1	0	0	0	66	.43099999	.2395	0	1	8	0	0	2	0	0	0	6	4	4	4
15051	106	0	1	0	0	0	77	.433	.27500001	0	1	9	0	0	0	0	0	0	3	2	2	2
15052	98	1	1	0	0	0	51	-.072999999	.052999999	0	0	1	1	0	5	1	0	0	5	1	0	0
15052	99	1	1	0	0	0	57	-.064000003	.038999997	0	0	2	1	0	3	0	0	0	3	0	0	0
15052	100	1	1	0	0	0	72	-.055	.071000002	0	0	3	1	0	11	1	0	0	12	2	1	1
15052	101	1	1	0	0	0	70	-.046	.085500002	0	1	4	1	0	23	2	1	1	29	7	6	6
15052	102	1	1	0	0	0	78	-.037	.114	0	1	5	1	0	21	2	2	2	25	6	6	5
15052	103	1	1	0	0	0	74	-.028000001	.13	0	1	6	1	0	20	3	1	1	21	3	1	1
15053	98	1	1	0	0	0	71	.072999999	.199	0	0	1	0	1	2	0	0	0	2	0	0	0
15053	99	1	1	0	0	0	81	.057999998	.161	0	0	2	0	1	3	1	1	1	3	1	1	1
15053	100	1	1	0	0	0	100	.043000001	.169	0	0	3	0	1	3	0	0	0	4	1	1	1
15053	101	1	1	0	0	0	100	.028000001	.1595	0	0	4	0	1	1	0	0	0	1	0	0	0
15053	102	1	1	0	0	0	63	.013	.164	0	0	5	0	1	4	4	0	0	4	4	0	0
15054	98	1	1	0	0	0	58	-.26499999	.13899998	0	0	1	1	0	12	3	1	1	15	4	2	2
15054	99	1	1	0	0	0	56	-.26499999	.16199999	0	0	2	1	0	17	3	2	2	19	4	3	3
15055	98	1	1	0	0	1	64	-.30500001	.17900001	0	0	1	0	0	11	4	3	3	14	5	5	4
15055	99	1	1	0	0	1	61	-.31099999	.20799999	0	0	2	0	0	25	8	5	5	33	12	9	7
15055	100	1	1	0	0	1	71	-.31799999	.19199999	0	0	3	0	0	34	11	5	5	39	14	8	6
15055	101	1	1	0	0	1	73	-.32499999	.19349998	0	0	4	0	0	30	7	6	6	34	8	7	7
15055	102	1	1	0	0	1	74	-.331	.18000001	0	0	5	0	0	37	7	5	5	39	8	6	6
15055	103	1	1	0	0	1	67	-.338	.17999999	0	1	6	0	0	39	12	5	4	53	24	14	13
15055	104	1	0	0	0	1	64	-.345	.528	0	0	7	0	0	18	3	2	2	18	3	2	2
15056	98	0	0	0	0	0	50	.107	.233	0	0	1	0	0	1	0	0	0	1	0	0	0
15056	99	0	0	0	0	0	65	.131	.234	0	0	2	0	0	5	0	0	0	5	0	0	0
15056	100	0	0	0	0	0	81	.155	.28099999	0	0	3	0	0	10	2	0	0	11	3	1	1
15056	101	0	0	0	0	0	79	.17900001	.3105	0	0	4	0	0	14	4	2	2	14	4	2	2
15056	102	0	0	0	0	0	100	.20299999	.354	0	0	5	0	0	10	0	0	0	10	0	0	0
15056	103	0	0	0	0	0	68	.227	.38499999	0	0	6	0	0	4	0	0	0	4	0	0	0
15057	98	1	1	0	0	0	100	-.132	.0059999991	0	0	1	1	1	3	2	1	1	4	3	1	1
15057	99	1	1	0	0	0	100	-.12899999	.025999993	0	0	2	1	1	6	1	0	0	6	1	0	0
15057	100	1	1	0	0	0	86	-.126	2.0265580e-09	0	0	3	1	1	3	0	0	0	5	2	2	2
15057	101	1	1	0	0	0	100	-.123	.0084999967	0	0	4	1	1	6	1	0	0	7	2	0	0
15057	102	1	1	0	0	0	69	-.12	.031000003	0	0	5	1	1	9	3	1	1	10	3	1	1
15057	103	1	1	0	0	0	56	-.117	.041000001	0	1	6	1	1	8	0	0	0	16	8	5	5
15058	99	0	0	0	0	0	89	.45100001	.55400002	0	0	2	1	0	0	0	0	0	0	0	0	0
15058	100	0	0	0	0	0	65	.45899999	.58499998	0	0	3	1	0	1	0	0	0	1	0	0	0
15058	101	0	0	0	0	0	63	.46599999	.59749997	0	0	4	1	0	2	0	0	0	2	0	0	0
15058	102	0	0	0	0	0	65	.47299999	.62400001	0	0	5	1	0	1	0	0	0	1	0	0	0
15058	103	0	0	0	0	0	61	.47999999	.63800001	0	0	6	1	0	4	0	0	0	5	1	1	1
15058	104	0	1	0	0	0	70	.48699999	.30399999	0	1	7	1	0	8	4	4	3	10	5	5	4
15058	105	0	1	0	0	0	62	.49399999	.30249998	0	1	8	1	0	9	4	4	3	11	6	5	4
15059	98	1	1	0	0	0	51	-.228	.102	0	0	1	1	0	2	0	0	0	3	1	0	0
15059	99	1	1	0	0	0	60	-.244	.141	0	1	2	1	0	7	2	0	0	8	3	0	0
15059	100	1	1	0	0	0	66	-.259	.133	0	1	3	1	0	8	0	0	0	11	3	2	2
15059	101	1	1	0	0	0	65	-.27399999	.14249998	0	1	4	1	0	19	7	5	4	19	7	5	4
15059	102	1	1	0	0	0	65	-.28999999	.139	0	1	5	1	0	15	6	3	2	15	6	3	2
15060	98	1	1	0	0	0	54	-.125	.001	0	0	1	1	1	4	1	0	0	4	1	0	0
15060	99	1	1	0	0	0	100	-.123	.020000003	0	0	2	1	1	0	0	0	0	0	0	0	0
15060	100	1	1	0	0	0	100	-.121	.0050000008	0	0	3	1	1	1	0	0	0	2	1	1	1
15060	101	1	1	0	0	0	100	-.12	.011500003	0	1	4	1	1	2	0	0	0	2	0	0	0
15060	102	1	1	0	0	0	78	-.118	.033	0	1	5	1	1	4	1	1	1	5	1	1	1
15060	103	1	1	0	0	0	68	-.116	.042000003	0	1	6	1	1	2	1	1	1	2	1	1	1
15060	104	1	0	0	0	0	62	-.115	.29800001	0	0	7	1	1	0	0	0	0	0	0	0	0
15060	105	1	0	0	0	0	79	-.113	.30449998	0	1	8	1	1	2	0	0	0	2	0	0	0
15060	106	1	0	0	0	0	100	-.111	.26899999	0	0	9	1	1	1	0	0	0	1	0	0	0
15061	98	1	1	0	0	0	57	-.052000001	.074000001	0	0	1	1	0	3	2	0	0	4	2	0	0
15061	99	1	1	0	0	0	60	-.071999997	.031000003	0	0	2	1	0	7	2	1	1	7	2	1	1
15061	100	1	1	0	0	0	71	-.092	.033999998	0	0	3	1	0	13	0	0	0	15	1	1	1
15061	101	1	1	0	0	0	73	-.112	.019499997	0	1	4	1	0	23	2	1	0	25	3	2	1
15061	102	1	1	0	0	0	63	-.132	.019000001	0	0	5	1	0	29	2	1	0	30	3	1	0
15061	103	1	1	0	0	0	56	-.152	.0060000047	0	1	6	1	0	42	3	1	1	49	9	6	6
15062	98	1	1	0	0	0	68	-.30000001	.17400001	0	0	1	1	1	6	2	1	1	7	2	1	1
15062	99	1	1	0	0	0	56	-.32499999	.22199999	0	0	2	1	1	7	1	0	0	7	1	0	0
15062	100	1	1	0	0	0	70	-.34900001	.223	0	0	3	1	1	12	1	0	0	12	1	0	0
15062	101	1	1	0	0	0	69	-.37400001	.24250001	0	0	4	1	1	16	5	1	1	17	5	1	1
15062	102	1	1	0	0	0	100	-.39899999	.248	0	0	5	1	1	11	4	1	0	11	4	1	0
15063	98	0	0	0	0	0	56	.31999999	.44599998	0	0	1	1	0	4	0	0	0	5	1	1	1
15063	99	0	0	0	0	0	57	.34400001	.447	0	0	2	1	0	4	0	0	0	4	0	0	0
15063	100	0	0	0	0	0	60	.368	.49399999	0	0	3	1	0	8	3	0	0	8	3	0	0
15063	101	0	0	0	0	0	63	.391	.52249998	0	0	4	1	0	7	1	0	0	8	1	0	0
15063	102	0	0	0	0	0	68	.41499999	.56599998	0	0	5	1	0	9	0	0	0	10	1	0	0
15063	103	0	0	0	0	0	67	.43900001	.597	0	0	6	1	0	8	1	0	0	8	1	0	0
15063	105	0	1	0	0	0	62	.46200001	.2705	1	0	1	1	0	25	14	10	6	27	16	12	8
15064	98	1	1	0	0	0	68	-.185	.059000004	0	0	1	0	1	2	0	0	0	3	0	0	0
15064	99	1	1	0	0	0	92	-.197	.093999997	0	0	2	0	1	1	0	0	0	1	0	0	0
15064	100	1	1	0	0	0	100	-.208	.082000002	0	0	3	0	1	6	0	0	0	6	0	0	0
15064	101	1	1	0	0	0	70	-.22	.088500001	0	0	4	0	1	10	0	0	0	12	2	2	2
15064	102	1	1	0	0	0	100	-.23199999	.080999993	0	0	5	0	1	9	0	1	1	9	0	1	1
15064	103	1	1	0	0	0	61	-.243	.085000001	0	1	6	0	1	6	0	0	0	11	4	5	5
15064	104	1	0	0	0	0	52	-.255	.43799999	0	0	7	0	1	8	0	0	0	8	0	0	0
15064	105	1	0	0	0	0	54	-.26699999	.4585	0	0	8	0	1	7	0	0	0	7	0	0	0
15064	106	1	0	0	0	0	58	-.278	.43599999	0	0	9	0	1	2	0	0	0	3	0	0	0
15064	107	1	0	0	0	0	59	-.28999999	.493	0	0	10	0	1	5	1	1	1	6	1	1	1
15064	108	1	0	0	0	0	86	-.30199999	.55699998	0	0	11	0	1	4	0	0	0	4	0	0	0
15064	109	1	0	0	0	0	63	-.31299999	.616	0	0	12	0	1	11	0	0	0	12	0	0	0
15064	110	1	1	0	0	0	57	-.32499999	.14799999	1	0	13	0	1	17	2	1	1	17	2	1	1
15065	98	1	1	0	0	0	64	-.34900001	.223	0	0	1	1	0	1	0	0	0	2	0	0	0
15065	99	1	1	0	0	0	56	-.33399999	.23099999	0	0	2	1	0	8	0	0	0	9	0	0	0
15065	100	1	1	0	0	0	69	-.31900001	.193	0	0	3	1	0	10	1	1	1	11	1	1	1
15065	101	1	1	0	0	0	100	-.30399999	.17249998	0	1	4	1	0	15	3	3	3	19	6	5	5
15065	102	1	1	0	0	0	55	-.289	.13800001	0	1	5	1	0	9	1	1	1	12	3	3	3
15066	98	0	0	0	0	0	50	.34	.46599999	0	0	1	0	1	9	4	0	0	10	4	0	0
15066	99	0	0	0	0	0	100	.34799999	.45099998	0	0	2	0	1	9	2	0	0	9	2	0	0
15066	100	0	0	0	0	0	72	.35600001	.48199999	0	0	3	0	1	15	1	1	1	17	3	3	3
15066	101	0	0	0	0	0	80	.36399999	.4955	0	0	4	0	1	9	1	0	0	10	1	0	0
15066	102	0	0	0	0	0	62	.37200001	.523	0	0	5	0	1	14	1	1	1	14	1	1	1
15066	103	0	0	0	0	0	62	.38	.53799999	0	0	6	0	1	12	0	0	0	12	0	0	0
15068	98	1	1	0	0	0	53	-.119	.0069999974	0	0	1	1	1	3	0	0	0	4	0	0	0
15068	99	1	1	0	0	0	60	-.111	.0080000013	0	0	2	1	1	6	1	0	0	7	1	1	1
15068	100	1	1	0	0	0	76	-.104	.021999998	0	0	3	1	1	6	0	0	0	7	0	0	0
15068	101	1	1	0	0	0	76	-.096000001	.035499997	0	0	4	1	1	11	2	2	1	11	2	2	1
15068	102	1	1	0	0	0	100	-.089000002	.061999999	0	1	5	1	1	7	1	0	0	8	2	1	1
15069	98	1	1	0	0	0	64	-.123	.0029999965	0	0	1	0	1	2	0	0	0	5	1	1	1
15069	99	1	1	0	0	0	82	-.123	.020000003	0	0	2	0	1	3	2	0	0	4	2	0	0
15069	100	1	1	0	0	0	100	-.123	.0029999965	0	0	3	0	1	1	0	0	0	2	0	0	0
15069	101	1	1	0	0	0	67	-.123	.0084999967	0	0	4	0	1	6	0	0	0	6	0	0	0
15069	102	1	1	0	0	0	71	-.123	.027999997	0	0	5	0	1	4	2	1	1	4	2	1	1
15070	98	1	1	0	0	1	57	-.47299999	.347	0	0	1	0	0	1	0	0	0	1	0	0	0
15070	99	1	1	0	0	1	60	-.48100001	.37800002	0	0	2	0	0	6	3	0	0	7	3	0	0
15070	100	1	1	0	0	1	60	-.48800001	.36200002	0	0	3	0	0	3	1	0	0	3	1	0	0
15070	101	1	1	0	0	1	63	-.49599999	.36449999	0	1	4	0	0	9	2	0	0	9	2	0	0
15070	102	1	1	0	0	1	61	-.50400001	.35300002	0	1	5	0	0	13	3	2	2	14	4	3	2
15070	103	1	1	0	0	1	61	-.51200002	.35400003	0	0	6	0	0	10	0	0	0	12	1	1	1
15070	104	1	0	0	0	1	62	-.51899999	.70200002	0	0	7	0	0	6	0	0	0	6	0	0	0
15070	105	1	0	0	0	1	68	-.52700001	.71850002	0	0	8	0	0	3	0	0	0	3	0	0	0
15071	98	1	1	0	0	0	53	-.29899999	.17299999	0	0	1	0	0	11	1	1	1	14	1	1	1
15071	99	1	1	0	0	0	63	-.29499999	.19199999	0	0	2	0	0	21	5	1	0	24	6	1	0
15071	100	1	1	0	0	0	69	-.29100001	.16500001	0	0	3	0	0	16	3	0	0	17	3	0	0
15071	101	1	1	0	0	0	68	-.287	.15549999	0	0	4	0	0	21	5	1	0	21	5	1	0
15071	102	1	1	0	0	0	53	-.28299999	.132	0	1	5	0	0	33	2	1	0	35	4	2	1
15071	103	1	1	0	0	0	58	-.27900001	.12100001	0	1	6	0	0	32	1	0	0	32	1	0	0
15071	104	1	0	0	0	0	63	-.27500001	.458	0	0	7	0	0	18	1	0	0	18	1	0	0
15072	98	1	1	0	1	0	84	-.61199999	.486	0	0	1	0	0	1	0	0	0	1	0	0	0
15072	99	1	1	0	1	0	85	-.602	.49900001	0	0	2	0	0	1	0	0	0	1	0	0	0
15072	100	1	1	0	1	0	89	-.59200001	.46600002	0	0	3	0	0	6	0	0	0	7	0	1	1
15072	101	1	1	0	1	0	87	-.58200002	.45050001	0	0	4	0	0	5	0	0	0	7	2	2	2
15072	102	1	1	0	1	0	93	-.57200003	.42100003	0	0	5	0	0	14	1	0	0	14	1	0	0
15072	103	1	1	0	1	0	96	-.56199998	.40399998	0	1	6	0	0	13	0	0	0	15	2	1	1
15072	104	1	0	0	1	0	89	-.55199999	.73500001	0	0	7	0	0	15	2	1	1	15	2	1	1
15072	105	1	0	0	1	0	91	-.542	.7335	0	0	8	0	0	21	0	0	0	22	1	1	1
15072	106	1	0	0	1	0	92	-.53200001	.69	0	0	9	0	0	21	1	0	0	23	2	0	0
15072	107	1	0	0	1	0	90	-.52200001	.72500002	0	0	10	0	0	13	0	0	0	14	0	0	0
15072	108	1	0	0	1	0	98	-.51200002	.76700002	0	0	11	0	0	11	0	0	0	12	0	0	0
15072	109	1	0	0	1	0	91	-.50199997	.80499995	0	0	12	0	0	10	0	0	0	14	0	0	0
15072	110	1	1	0	1	0	92	-.49200001	.31500003	0	1	13	0	0	39	4	5	5	41	6	7	7
15073	98	1	1	0	0	0	54	-.067000002	.058999997	0	0	1	1	1	3	0	0	0	3	0	0	0
15073	99	1	1	0	0	0	68	-.071000002	.031999998	0	0	2	1	1	4	1	0	0	4	1	0	0
15073	100	1	1	0	0	0	75	-.075000003	.050999995	0	0	3	1	1	2	0	0	0	2	0	0	0
15073	101	1	1	0	0	0	100	-.078000002	.053499997	0	1	4	1	1	7	2	1	1	7	2	1	1
15073	102	1	1	0	0	0	75	-.082000002	.068999998	0	1	5	1	1	11	1	0	0	16	6	5	2
15073	103	1	1	0	0	0	54	-.086000003	.071999997	0	1	6	1	1	11	1	1	0	13	3	3	2
15074	98	1	1	0	0	0	50	.035	.161	0	0	1	0	1	5	0	0	0	5	0	0	0
15075	98	0	0	1	0	0	56	.463	.58899999	0	0	1	0	0	11	1	0	0	17	3	2	2
15075	99	0	0	1	0	0	71	.454	.55699998	0	0	2	0	0	14	7	4	3	17	7	4	3
15075	100	0	0	1	0	0	58	.44400001	.56999999	0	0	3	0	0	16	4	2	1	18	4	2	1
15075	101	0	0	1	0	0	57	.43399999	.56549996	0	0	4	0	0	12	3	1	1	12	3	1	1
15075	102	0	0	1	0	0	59	.42399999	.57499999	0	0	5	0	0	10	2	0	0	11	2	0	0
15075	103	0	0	1	0	0	48	.414	.57200003	0	0	6	0	0	15	1	0	0	17	2	1	1
15075	104	0	1	1	0	0	64	.405	.222	0	1	7	0	0	22	7	4	3	28	12	8	7
15076	98	1	1	0	1	0	58	-.55199999	.426	0	0	1	1	0	1	0	0	0	1	0	0	0
15076	99	1	1	0	1	0	66	-.53600001	.43300003	0	0	2	1	0	1	0	0	0	2	0	0	0
15076	100	1	1	0	1	0	71	-.51999998	.39399999	0	1	3	1	0	2	0	0	0	2	0	0	0
15076	101	1	1	0	1	0	70	-.50400001	.3725	0	1	4	1	0	5	1	1	1	5	1	1	1
15076	102	1	1	0	1	0	62	-.48800001	.33700001	0	1	5	1	0	4	1	1	1	4	1	1	1
15076	103	1	1	0	1	0	59	-.472	.31400001	0	1	6	1	0	15	3	2	2	19	5	4	4
15077	98	1	1	0	0	0	58	-.336	.20999999	0	0	1	1	0	10	0	0	0	11	0	0	0
15077	99	1	1	0	0	0	68	-.33399999	.23099999	0	0	2	1	0	15	0	0	0	16	0	0	0
15077	100	1	1	0	0	0	65	-.331	.205	0	0	3	1	0	9	1	0	0	9	1	0	0
15077	101	1	1	0	0	0	74	-.32800001	.1965	0	1	4	1	0	21	2	2	2	23	2	2	2
15077	102	1	1	0	0	0	100	-.32600001	.17500001	0	1	5	1	0	30	1	0	0	30	1	0	0
15077	103	1	1	0	0	0	71	-.32300001	.16500001	0	1	6	1	0	7	1	0	0	9	2	2	2
15077	104	1	0	0	0	0	64	-.31999999	.50300002	0	0	7	1	0	4	0	0	0	6	0	0	0
15077	105	1	0	0	0	0	69	-.317	.50849998	0	0	8	1	0	9	0	0	0	9	0	0	0
15077	106	1	0	0	0	0	73	-.315	.47299999	0	0	9	1	0	7	0	0	0	7	0	0	0
15078	98	0	0	0	0	0	63	.29800001	.42399999	0	0	1	0	0	1	0	0	0	1	0	0	0
15078	99	0	0	0	0	0	62	.29800001	.40099999	0	0	2	0	0	6	0	0	0	6	0	0	0
15079	99	1	1	0	1	0	96	-.66299999	.56	0	0	2	0	0	4	1	0	0	5	2	1	1
15079	100	1	1	0	1	0	96	-.68800002	.56200004	0	0	3	0	0	6	2	0	0	6	2	0	0
15079	101	1	1	0	1	0	96	-.713	.58149999	0	0	4	0	0	7	0	0	0	8	1	1	1
15079	102	1	1	0	1	0	94	-.73799998	.58699995	0	1	5	0	0	9	0	0	0	9	0	0	0
15080	99	1	1	1	0	0	72	-.597	.49400002	0	0	2	0	0	6	1	1	1	24	1	1	1
15081	99	1	1	0	0	0	55	-.068000004	.034999996	0	0	2	1	1	8	1	1	0	9	1	2	1
15081	100	1	1	0	0	0	66	-.121	.0050000008	0	0	3	1	1	5	3	1	1	6	4	2	2
15081	101	1	1	0	0	0	65	-.17399999	.042499997	0	0	4	1	1	8	2	0	0	8	2	0	0
15081	102	1	1	0	0	0	60	-.227	.075999998	0	0	5	1	1	10	1	0	0	12	2	0	0
15081	103	1	1	0	0	0	57	-.28099999	.12299999	0	0	6	1	1	10	0	0	0	10	0	0	0
15082	99	1	1	0	0	0	67	-.30599999	.20299999	0	0	1	1	0	6	0	0	0	6	0	0	0
15082	100	1	1	0	0	0	100	-.31400001	.18800001	0	0	2	1	0	11	0	0	0	11	0	0	0
15082	101	1	1	0	0	0	100	-.322	.19049999	0	0	3	1	0	10	1	0	0	11	1	0	0
15082	102	1	1	0	0	0	69	-.33000001	.17900002	0	0	4	1	0	8	0	0	0	8	0	0	0
15082	103	1	1	0	0	0	66	-.338	.17999999	0	0	5	1	0	8	0	0	0	8	0	0	0
15082	104	1	0	0	0	0	54	-.34599999	.52899998	0	0	6	1	0	8	0	0	0	9	0	0	0
15082	105	1	0	0	0	0	58	-.354	.54549998	0	0	7	1	0	12	0	0	0	12	0	0	0
15082	106	1	0	0	0	0	58	-.36199999	.51999998	0	0	8	1	0	11	0	0	0	12	0	0	0
15082	107	1	0	0	0	0	61	-.37	.57300001	0	0	9	1	0	12	0	0	0	12	0	0	0
15082	108	1	0	0	0	0	87	-.37799999	.63300002	0	0	10	1	0	13	0	0	0	13	0	0	0
15083	98	1	1	0	0	0	53	-.28799999	.16199999	0	0	1	0	0	19	5	1	1	22	5	1	1
15083	99	1	1	0	0	0	54	-.28600001	.18300001	0	0	2	0	0	11	1	0	0	11	1	0	0
15083	100	1	1	0	0	0	100	-.285	.15899999	0	0	3	0	0	8	0	0	0	8	0	0	0
15083	101	1	1	0	0	0	75	-.28299999	.15149999	0	0	4	0	0	6	0	0	0	6	0	0	0
15083	102	1	1	0	0	0	67	-.28099999	.13	0	0	5	0	0	9	0	0	0	9	0	0	0
15083	103	1	1	0	0	0	100	-.28	.122	0	0	6	0	0	1	0	0	0	3	2	2	1
15083	104	1	0	0	0	0	70	-.278	.461	0	0	7	0	0	2	2	2	2	2	2	2	2
15083	105	1	0	0	0	0	100	-.27599999	.4675	0	0	8	0	0	1	0	0	0	1	0	0	0
15083	106	1	0	0	0	0	85	-.27500001	.433	0	0	9	0	0	6	0	0	0	6	0	0	0
15083	107	1	0	0	0	0	88	-.273	.47600001	0	0	10	0	0	2	0	0	0	2	0	0	0
15083	108	1	0	0	0	0	100	-.271	.52600002	0	0	11	0	0	1	0	0	0	1	0	0	0
15083	109	1	0	0	0	0	68	-.27000001	.57300001	0	0	12	0	0	5	1	1	1	5	1	1	1
15083	110	1	1	0	0	0	64	-.26800001	.091000006	0	1	13	0	0	2	0	0	0	4	2	2	1
15084	99	1	1	0	0	0	53	-.42899999	.32600001	0	0	1	1	0	1	0	0	0	1	0	0	0
15084	100	1	1	0	0	0	100	-.42899999	.303	0	0	2	1	0	8	1	1	1	8	1	1	1
15084	101	1	1	0	0	0	84	-.42899999	.29749998	0	0	3	1	0	6	1	0	0	7	2	1	1
15084	102	1	1	0	0	0	52	-.42899999	.278	0	0	4	1	0	11	2	1	1	11	2	1	1
15085	99	0	0	0	0	0	57	.53899997	.64199996	0	0	1	0	1	5	0	0	0	5	0	0	0
15085	100	0	0	0	0	0	56	.54799998	.67399997	0	0	2	0	1	8	3	2	2	8	3	2	2
15085	101	0	0	0	0	0	68	.55699998	.68849999	0	0	3	0	1	6	0	1	1	6	0	1	1
15085	102	0	0	0	0	0	67	.56599998	.71700001	0	0	4	0	1	5	0	0	0	6	0	0	0
15085	103	0	0	0	0	0	72	.57499999	.73299998	0	0	5	0	1	6	0	0	0	6	0	0	0
15085	104	0	1	0	0	0	76	.58399999	.40099999	0	1	6	0	1	15	1	2	2	16	2	2	2
15085	106	0	1	0	0	0	73	.60299999	.44499999	0	1	8	0	1	12	5	4	0	13	6	4	0
15085	107	0	1	0	0	0	88	.61199999	.40899998	0	1	9	0	1	10	3	1	0	10	3	1	0
15085	108	0	1	0	0	0	70	.62099999	.366	0	1	10	0	1	4	1	2	1	7	2	4	2
15085	109	0	1	0	0	0	66	.63	.32699999	1	0	11	0	1	14	6	5	1	19	10	10	5
15085	110	0	0	0	0	0	60	.639	.81599998	0	0	12	0	1	15	0	0	0	15	0	0	0
15086	99	0	0	1	0	0	51	.26499999	.36799997	0	0	1	0	0	16	1	1	1	17	1	1	1
15086	100	0	0	1	0	0	59	.27000001	.396	0	0	2	0	0	18	0	0	0	19	0	0	0
15086	101	0	0	1	0	0	71	.27399999	.40549999	0	0	3	0	0	20	1	1	0	21	1	1	0
15086	102	0	0	1	0	0	74	.27900001	.43000001	0	0	4	0	0	17	2	2	1	17	2	2	1
15086	103	0	0	1	0	0	65	.28299999	.44099998	0	0	5	0	0	9	1	0	0	11	2	1	1
15087	99	0	0	0	0	0	53	.477	.57999998	0	0	1	0	1	9	0	0	0	10	0	0	0
15087	100	0	0	0	0	0	65	.477	.60299999	0	0	2	0	1	3	0	0	0	3	0	0	0
15088	99	1	1	0	0	0	52	-.27900001	.17600001	0	0	1	1	0	6	1	0	0	6	1	0	0
15088	100	1	1	0	0	0	66	-.27900001	.15300001	0	0	2	1	0	6	2	1	1	7	2	2	2
15088	101	1	1	0	0	0	64	-.27900001	.14750001	0	0	3	1	0	13	2	0	0	16	4	2	2
15088	102	1	1	0	0	0	66	-.27900001	.12800002	0	0	4	1	0	11	1	0	0	11	1	0	0
15089	99	1	1	0	0	1	100	-.38499999	.28200001	0	0	1	0	1	1	0	0	0	1	0	0	0
15089	100	1	1	0	0	1	91	-.38499999	.259	0	0	2	0	1	7	0	0	0	7	0	0	0
15089	101	1	1	0	0	1	65	-.38499999	.25349998	0	0	3	0	1	14	3	3	2	15	3	3	2
15089	102	1	1	0	0	1	64	-.38499999	.234	0	0	4	0	1	10	0	0	0	10	0	0	0
15090	99	0	0	0	0	0	51	.37	.47299999	0	0	1	1	1	1	0	0	0	4	0	1	1
15090	100	0	0	0	0	0	100	.37400001	.5	0	0	2	1	1	2	0	0	0	5	0	1	1
15090	101	0	0	0	0	0	59	.37900001	.51050001	0	0	3	1	1	3	1	0	0	3	1	0	0
15090	102	0	0	0	0	0	100	.384	.53500003	0	0	4	1	1	4	1	0	0	4	1	0	0
15090	103	0	0	0	0	0	60	.38800001	.546	0	0	5	1	1	3	0	0	0	3	0	0	0
15090	104	0	1	0	0	0	67	.39300001	.21000001	0	1	6	1	1	3	0	0	0	6	3	3	3
15090	105	0	1	0	0	0	64	.398	.20650001	0	1	7	1	1	2	0	0	0	4	2	2	2
15090	106	0	1	0	0	0	100	.403	.24499999	0	1	8	1	1	2	0	0	0	5	2	3	3
15090	107	0	1	0	0	0	91	.40700001	.20400001	0	1	9	1	1	6	0	0	0	8	2	2	1
15091	99	0	0	0	0	0	51	.45100001	.55400002	0	0	1	0	1	4	0	0	0	5	0	1	1
15092	99	0	0	0	0	0	51	.40000001	.50300002	0	0	1	1	1	4	0	0	0	4	0	0	0
15092	100	0	0	0	0	0	50	.428	.55400002	0	0	2	1	1	6	0	0	0	7	1	1	1
15092	101	0	0	0	0	0	62	.456	.58749998	0	0	3	1	1	4	0	0	0	4	0	0	0
15092	102	0	0	0	0	0	67	.484	.63499999	0	0	4	1	1	10	1	1	1	10	1	1	1
15092	103	0	0	0	0	0	71	.51200002	.67000002	0	0	5	1	1	10	0	0	0	10	0	0	0
15092	104	0	1	0	0	0	100	.53899997	.35599998	0	1	6	1	1	4	1	0	0	6	2	1	1
15092	105	0	1	0	0	0	73	.56699997	.37549996	0	1	7	1	1	48	13	10	9	56	21	16	15
15092	106	0	1	0	0	0	89	.59500003	.43700004	0	1	8	1	1	49	11	10	7	56	15	16	11
15092	107	0	1	0	0	0	91	.62300003	.42000002	0	1	9	1	1	32	6	5	5	36	9	9	9
15092	108	0	1	0	0	0	90	.65100002	.39600003	0	1	10	1	1	7	1	1	0	7	1	1	0
15092	109	0	1	0	0	0	73	.67799997	.37499997	0	1	11	1	1	22	1	1	1	22	1	1	1
15092	110	0	0	0	0	0	71	.70599997	.88299996	0	0	12	1	1	49	0	0	0	49	0	0	0
15093	99	0	0	0	0	0	58	.48300001	.58600003	0	0	1	0	1	1	0	0	0	1	0	0	0
15093	100	0	0	0	0	0	62	.48199999	.60799998	0	0	2	0	1	4	1	1	1	4	1	1	1
15093	101	0	0	0	0	0	68	.47999999	.61149997	0	0	3	0	1	6	2	0	0	6	2	0	0
15093	102	0	0	0	0	0	100	.479	.63	0	0	4	0	1	2	0	0	0	2	0	0	0
15093	103	0	0	0	0	0	77	.477	.63499999	0	0	5	0	1	5	1	0	0	6	2	1	1
15093	104	0	1	0	0	0	100	.47600001	.29300001	1	0	6	0	1	4	0	0	0	8	3	4	3
